Name,Package Name,Description,Rating,Rating Count
Choky Road,bestcasualgames.chokyroad,"Choky Road is a unique, amazing and stunning idea.

We are 100% sure your never played such a addictive puzzle game before.  

Concentration is the key to success.

Timing is key, as you have to tap at just the right moment. The game gets more challenging and difficult with progression. Your goal is to tap to jump and change line. Any wrong move you'll have to start again. 

Remember : Avoid obstacles to set a new record.

This game seems very easy at start. But its gradually increasing difficulty and speed make it hard to put a high score.

Choky Road is an arcade game published under the banner of Game Criteria. Game Criteria also published famous games like Guide the Dots, Tunnel Racer 3D and Shift the Gravity which are most popular arcade games too.

Are you ready to play accept challenge ?

How to play:
- Tap to change the line
- Tap to jump  

It's that simple. But you won't be able to go that far.

Features:
- Addictive Gameplay
- Easy to learn, hard to master
- Simple, attractive graphics
- Impossible challenges
- Brainless control
- Amazing Game-Play
- Cool sound fx

Feel free to give us your precious feedback.",,
SF - Everton News Edition,com.briox.riversip.football.everton,"***** Unofficial app ******
All the news & videos about Everton FC in a single app.
We cover all main football sources, and Youtube channels and bring you a clean & effective summary to follow the club you love !

Features include:

* A news summary covering stories from all sources ! Clean feed with no duplication. For each story - see all sources that covered it with a simple tap !

* Push notifications for prominent stories and/or your chosen topics (optional) !

* A community of Everton fans! Post stories or polls, comment on stories, and tag articles!

* Live scoreboard!

* Videos curated from Youtube channels - all about The Toffees

* Read later - save interesting stories easily and for free! 

* Customized news feed - Choose your favorite topics or completely block topics from your feed! Read only the news that interest you!

* Social summary around the stories - see what the people you follow on Twitter had to say on the stories you read !

* Block source - filter out unwanted sources

iPhone Only Features - 

* Collapsed mode - an effective reading mode! Skim through the news and decide what you want to read, save or share!


What else do you need, really ?
Enjoying the app? Not satisfied? Whatever it is - we’re waiting to hear from you. Please write us what’s on your mind to support@newsfusion.com


Use of the Sportfgusion Application is governed by the Sportfusion Terms of Use (http://newsfusion.com/terms-privacy-policy).",4.5,11
Two Roads,com.alkamilsoftech.tworoads,"Escape through Two Roads to your way home.

A happy go lucky alien named Frothy is trapped on earth for a long time. Finally got a chance to escape!!!
But to reach his home he has to go through the only way, which is named as Two Roads.

Two Roads has 2 roads vertically parallel over each other, which will lead to his destination, Wait!! It’s not so simple the roads have many obstacles designed to stop intruders from invading.
Move through it and try not to hit obstacles, remember you have to reach your home your destination.

The rules are simple:

- Swipe Up, Down and Right, Left to switch between Roads and Lanes.
- Avoid hitting the obstacles with power-ups. But destroy when on power-ups.
- Make Hi-Score.

Two Roads is a simple/easy game to play.

Features:

- Blaze (Raze mode): 4-second boost speed with no death.
- Turbo: 3-Second boost speed with 1 life.
- Magnet: 4-second attract nearby magnet.
- Shield: Protect you from 1 hit.
- Upgrades.
- Avatars.",,
Funny Stickers - Perfect Photo Frame Editor Camera,com.hqhapp.funnysticker,"Funny Sticker help to create cute and funny photos.

Features 
- Hundreds of high quality frames and stickers.
- Professional edit
- Magic Brush Tools
- Tons of photo effects 
- Easy to use and share",4.5,21
Moto Bike Racer : 3D Motorbikers Heated Chase Fun,com.sulaba.motobikeracer,"Moto Bike Racer is a fast paced 3D motorcycle bike racing rider game in a top gear speedway beautiful sports track. Race along with other artificial intelligence (AI) bikers for the desired number of laps assisted with back camera view mirror and win!

Enjoy the unlimited addicted fun of 3D extreme motorcycle bike rider racing without free hitting, bumping or fighting with other AI street road racers or warriors. No need to wait for custom laps & bike to win the game. Don’t miss the limited time bike racing promotion offer!!

Race Countdown time is running out..! Start playing now, you be the first person winner and allow second & third places to AI bikers. Have fun!!! 
Key features:

* Beautiful 3D graphics of unique race track & bikes
* Choose from 3 fun games - Race & Chase, Countdown & Timer modes
* Challenge AI opponents with nitro fire fx motor sports bike racing 
* Turn into Drizzling rain night sprint race rally racing with optional lights on or off or day mode
* Play with new apple tv device remote or game controller pad - tilt,motion,throttle,accelerometer etc
* Picture-in-Picture(PIP) 2D overview track map for continuos free camera feed
* Six different game free camera views including front facing driver (biker) view 
* As a bonus, police cop biker comes with different chasing sharp shooting sounds of siren which can be turned off optionally during heated racing game
* Sports bike, dirt bike & police cop bike all in action motorcycle cross bike racing
* Practice with timer & countdown mode to improve person fast bike racing like other auto or car driving skills
* Cool multiple animations of biker for start, stop, backup, nitro hit, reverse, fall & rise etc
* Moto Bike Racer is a fast paced 3D motorcycle bike racing rider game in a top gear speedway beautiful sports track. Motion Sensors Tilt & Race along with other artificial intelligence (AI) bikers for the desired number of laps assisted with back camera view mirror and win!

Enjoy the unlimited addicted fun of 3D extreme motorcycle bike rider racing without free hitting, bumping or fighting with other AI street road racers or warriors. No need to wait for custom laps & bike to win the game. Don’t miss the limited time bike racing promotion offer!!

Race Countdown time is running out..! Start playing now, you be the first person winner and allow second & third places to AI bikers. Have fun!!! 
Key features:

* Beautiful 3D graphics of unique sprint race track & bikes
* Choose from 3 fun games - Race & Chase, Countdown & Timer modes
* Challenge AI opponents with nitro fire fx motor sports bike racing 
* Turn into rain night sprint race rally racing with optional lights on or off or day 
* Custom choice of Steering, Stick, or Motion control for wheel and throttle
* Picture-in-Picture(PIP) 2D overview track map for continuos free camera feed
* Six different game free camera views including front facing driver (biker) view 
* As a bonus, police cop biker comes with different chasing sharp shooting sounds of siren which can be turned off  during heated racing game
* Sports bike, dirt bike & police cop bike all in action motorcycle cross bike racing
* Practice with timer & countdown mode to improve person fast bike racing like other auto or car driving skills
* Cool multiple animations of biker for start, stop, backup, nitro hit, reverse, fall & rise etc
* Moto Race Biker 3D game physics waiting for wild motor cycle biking race thirst person to shoot the top winner lap slot
* Roaring bike engine throttle sound and sports action rally racing background can be turned on or off or custom desired level in the menu option. Same applies to tilt motion sensors for drivers too
* Moto Race Biker 3D game physics waiting for wild motor cycle biking race thirst person to shoot the top winner lap slot
* Roaring bike engine throttle sound and sports action rally racing background can be turned on or off or custom desired level in the menu option.",,
What Now?!,travel.whatnow.WhatNow,"London’s smartest map and city guide that makes full use of your phone! 

Want to make the most of your time in the best city in the world? Then download our FREE London app now! It’s got all the best sights, hottest restaurants and info at your fingertips. It works offline, so no roaming charges!

------------------------------------------------------------------------------------

Expensive data roaming making your smart mobile device not-so-smart?!  At last there’s a London city guide that lets you use your smart phone abroad as you would back home!

We’ve created a clever travel app that thinks and behaves likes its connected to the internet, even when it’s not. So now you can take your mobile with you abroad and let us be your guide to your day and nights out in London.

What Now!? has been selected by Techcrunch as one of their Top 15 European Startups and named by PhoCusWright Travel Research as one of the Top Travel Innovations of 2013.

 

FEATURES
----------------------------
- Offline maps and GPS which avoid data roaming charges
- Restaurant, café & bar guide include ratings and reviews
- All the sights and tourist attractions
- Background information and history of London
- Plan personalised itineraries and walking routes
- How to get from A to B using public transport (tube, bus and on foot)
- Hottest nightlife guide
- Find out what’s near you
- All amenities (police station, chemist etc)
- Up to date information from Foursquare, Yelp and Wikipedia

All available for FREE in the app and when you’re OFFLINE!

 
How to use the app
----------------------------------------
- Connect the app to Wi-Fi at your hotel, apartment or before you leave.
- Use the app to research and plan your days / nights itinerary
- What Now pulls all the relevant information and squeezes it into your phone
- And provides a personalised route planner & map to guide you
- Go offline and use the app to discover great new sights, restaurants and nightlife while out and about.
- Our app will also show you other areas of interest that are near you and for you to discover.
- Access the complete history and background information to London, along with details on all amenities.

Again, it’s totally free to download, free to use and no roaming charges! And no catches!


What people are saying:
“What a great idea!  I don’t need a Lonely Planet or paper map anymore!”
“I love how I can see useful transit info, even when I’m off-line”
“I can finally use my smartphone as I would back home!”
“This whole thing works perfectly off-line – so there’s no roaming charges.  And the app’s free too!”
What Now Travel?! is currently only available in London but more cities and places coming soon.

We’re passionate about smarter mobile travelling and your feedback and ideas are important to us. So email us at contact@whatnowtravel.com with any questions or feedback.


Download What Now?! and let us be your guide!

 
---------------------------------------------------------------------------------------------------
Visit our website: www.whatnowtravel.com
Follow us on Twitter: www.twitter.com/whatnowtravel
Like us on Facebook: www.facebook.com/whatnowtravel",,
Goat Turbo Attack,it.tinygames.goatturboattack,"You can be a goat. 
You can be a goat and destroy everything. 
You can be a goat, but also a Chtuluh, a Gotzilla, a Pig, a Unicorn, a Pug, a Bull and much more.

Take your imagination to new racing adventures! Race through the city, destroy everything that is on your way and collect coins. But be aware, because you’re not alone! Escape the POLICE, the EVIL ROBOTS and the ZOMBIES! How long can you last?

You can make turbo attacks, create mayhem and brag to your friends that you have a goat to destroy everything! Challenge your friends to beat your high score in the online leaderboards!

FEATURES
- 18 unlockable characters! More are coming soon!
- A quiet and calm city environment to demolish
- All characters have their own sound effects and features. Discover what is your preferred one!
- Great voxel art and original sound design

Please leave a positive review on the App Store if you like the game! 
This helps us to develop many other engaging games.",4.0,49
Kelvin's Saigon Cupcake Adventure - Free Scooter Racing Game,com.HotelRomeoApps.KelvinsSaigonCupcakeAdventure,"Kelvin loves cruising around the busy streets of South Central Saigon looking for a tasty treat. 

But it's dangerous driving his scooter at high speeds avoiding oncoming traffic from every angle. The further through the city you drive, the more cupcakes and cake pops you collect, the more risky it becomes.  How many cupcakes and cake pops can you collect without crashing? 

---------------- 
Here's how the game works: 

-  Gameplay is simple and becomes more challenging as you avoid other scooters.

- Slide your thumb or a finger on Kelvin and his scooter at the bottom of the screen to drive forward, back, up and down to avoid obstacles.

- Collect cupcakes and cake pops to unlock different scooters and racers to complete your mission.

- The longer you play, the faster the game moves. Each time you play Kelvin's Saigon Cupcake Adventure, it changes so you never play the same game twice 

- Gamecenter Leaderboards let you see how you score compared to other players by how long you're able to survive and collect cupcakes & cake pops.

- Challenge your friends to beat your score! 
----------------",4.0,10
Lavash Cafe,com.menudrive.lavashcafe,"Get Lavash Cafe's amazing food now on the go! Download the Lavash Cafe mobile app and access our online ordering anytime, anywhere.  Order your favorite dishes for pick up.  Also find us on your favorite social media site and connect with us for coupons and exclusive promotions.",,
Balls Up - Tap & Jumping Games,com.iAppsKings.BallsUp,"Balls Up Is addictive game, reach higher score, one tap game, now you can play funny with simple endless game. 
The main game is only keep safe from bad obstacle, like evil monster, rotating gear, rocket, keep watch out on every jump to avoid game over.",,
Football Now! - Serie A 2016 - 2017,com.auresc.seriea,"La Serie A 2016 - 2017 è iniziata e con Football Now! non perderai nulla!
Segui tutte le partite LIVE, tutti i risultati e gli orari delle prossime partite e ad ogni giorno altre funzionalità!
TUTTO GRATIS!

-Calendario della Serie A 2016 - 2017 con date e orari delle partite!
-Risultati delle partite (anche LIVE)
-Classifica squadre
-Classifica marcatori
-Grafica curata nei minimi particolari!
-News dai principali network dello sport italiano
-Chat

Sarai sempre più informato dei tuoi amici!

Scarica Football Now! è GRATIS!",,
New Super Cowboy Run,studio.turbo.work.cowboy.run,"An awesome endless game for runner and the lightspeed nature of cowboy in Western of America. Amazing visuals. It feels as fast, fun and frantic as you've been wanting run to for a long time.

Swipe to turn, jump and slide to avoid obstacles and see how far you can run! 

FEATURES 

* Simple swipe controls that are easy to use and just feel right 
* Original 3D running mechanic combining turning, jumping and sliding - the first of its kind! 
* There are many different obstacles! It is hard to conquer
* Game Center Leaderboards to compete with your friends 
* Incredibly fun, just one more time, endless game play!",,
Rainbow Keyboard Themes,com.rainbow.keyboard.themes,"If you are sick of your standard keyboard you can customize it with our cool brilliant app. In the app you will find unique colorful designs to make your keyboard beautiful. Our skins and fonts are simple and clean so that we can keep the functionality of the wonderful keyboard. The color and background of all the themes are made so that you can see the keys clearly.

Note: When you open the app you will find instructions on how to install and after that just tap on the earth icon on the bottom left of your keyboard so that you can change the theme.",,
School bus driver racing sim,com.msgames.kidsschoolbus,"Welcome to Kids school bus driver simulator! Do you like cool city driving games full of awesome cars and trucks? Thats great, this school bus game is fun road racing app for the whole family.

FEATURES

-Collect stars and beat friends high score! 
-Cool city bus simulator comes alive in this colorful and rich traffic road racing!
-Easy vehicle app with smooth run control.
-Endless real bus driving for boys and girls.

GAMEPLAY

-Touch cool nitro button to accelerate the speed.
-Avoid traffic cars and police vehicles.
-Your goal is to drive as long as you can.
-Collect as many stars as you can in this school bus racing!

Kids school bus driver simulator works perfectly on tablets and mobile phones. So all aboard and enjoy this city racing games!",,
Rocket League Let it go - New Games,com.marut.rocketleague,"Fly paper rocket as far as you can in this COMPLETELY UNIQUE addictive endless game. Tap left and right to dodge the obstacles. Players earn points for the paper rockets new  machine.

Features:

- Simple Controls
- Share with Friends
- Game Centre Support
- Leaderboard
- Achievements
- Night mode
- Funny Sounds
- Mega fun times",,
Number War 4 Kids,com.iphonegame.numberwar4kids,"Wanted: World's Smartest Gamers 
Skills: Ability To Add Numbers 1 through 7. 

Number War - A Free Puzzle Board Game 

Number War is a very simple to learn, quick to play, but extremely challenging Iphone , iPod, & iPad strategy board game. Think of it as ""Chess With Numbers"". 

Using a 7x7 board & 49 Number Chips,. 
There are 7 Number Chips of each number: 1 2 3 4 5 6 7 making 49 total Number chips.

Number War is a iphone strategy board game that combines the logic of chess, the simplicity of Go, and the risk-reward elements of poker. It requires players to be able to calculate a variety of possible moves quickly while planning several moves in advance. 


Number War is a very simple game. It really has one rule. 

A played die captures/scores any lower value die in the ROW AND COLUMN it is played in. The Player scores the total value of all captured dice, and the captured dice change to the value of the played die. 



100% Free 1 Player & 2 Player Gaming! 


4 Game Variations: 


Number War Standard 

Quick Rules 

1. A Played Die captures & scores the total value of any dice of LOWER value in BOTH the ROW & COLUMN it is played in. 

2. Captured dice are changed to the value of the played die but stay on the board. A Played die Does Not score any dice of Equal or Greater value. 

3. Highest Score Wins. 


Number War Plus 

The Value of the played Die is added to any scoring play. Non scoring plays recive no points. 


Number War Domino 

Number War Dominos style. Die MUST be placed adjacent to a die on the board. Any of the 8 squares around a die on the board is a legal play. 


Number War Twisted 

Try scoring the LEAST amount of points. Same rules, just the completely opposite Goal! Extremely challenging. 


2 Skill Levels 


BEGINNER - Easier AI. Dice are played in neutral color making it easy to count how many sevens have been played. 

Expert - Difficult AI. Dice get played in their respective Number War color requiring players to remember what has been played. 


3 Dice Variations 

Choose to play with 1, 3, or 5 dice in hand. 


ADJUSTABLE TIMER 

Set turn time to 15, 30, or 60 seconds. 


MULTIPLAYER via GAME CENTER 

Play your friends or people from around the world via Game Center. 



LEADERBOARDS & RANKING SYSTEM 

One Player Leaderboard - See who is best against the computer. Leaderboards for each variation and an Overall Leaderboard. 


Two Player Leaderboard Ranking System 

Both the winner and loser get leaderboard points in every game! How much they get is dependent upon how well they played. 

Not only does Number War have a two player leaderboard for every variation and an overall grand master leader, but also a unique leader point system that rewards great losing play more than easy victories. 

Well played games are awarded more points to split between players. Close games split the point nearly evenly. Thus playing a hard fought, well played game that ends in defeat gives both the winner and loser more leader points than a winner in a poorly played blowout. 

Finally a game leaderboard that recognizes that a well played loss deserves nearly as much recognition as a well played victory! 

Only by quitting a match will you receive no leaderboard points. So do your best and even in defeat you will be rewarded! 


Best of all, the basic game app is FREE for Iphone, Ipod & Ipad! Available in Single Player and Two Player via Gamecenter. 


Number War - A Free Puzzle Board Game For Ages 5-100+",,
Birdie - Make the Tiny Bird Fly,com.qubasoft.birdie,"Birdie has one goal to be the best flyer in all the land. 

Help Birdie realise his dream by putting your flying skills to the test in our dynamic obstacle course. 
Master the art of the two finger tap, as you fly Birdie across the ever changing environment, but remember death is always just one wrong tap away. 

Designed for beginners and masters alike Birdie provides the perfect blend of skill based challenges. Simple to learn impossible to defeat, Birdie will keep you hooked for hours of gameplay goodness. Best of all it’s totally free to download and conquer. 

Test your reflexes and flying skills, against Birdie pilots across the globe and climb the game centre leader board to become the best of the best. 
Full touch enabled control dynamics, the screen is your joystick. 
Intuitive difficulty progression, the further you fly the harder it gets. 
Beautifully rendered in our classic Rich 2D. Birdie looks as good as it plays.",,
Super Snake Race Adventure Pro - awesome speed racing arcade game,com.BazingaApps.SuperSnakePro,"**** HIGHLY FUN AND ADDICTING ****

Prepare for the exciting racing adventure, with a little bit of twist and turn. Navigate your way to different mazes and let’s see how long can you go.

================
FEATURES
================

- Stunning graphics and sounds
- Fun game play
- Challenge your friends on leaderboard

Download now.",,
Snaky Road Racing Bike - new virtual street racing game,com.RougeApps.SnakyRoadFree,"**** HIGHLY FUN AND ADDICTING ****

Prepare for the exciting racing adventure, with a little bit of twist and turn. Navigate your way to different mazes and let’s see how long can you go.

================
FEATURES
================

- Stunning graphics and sounds
- Fun game play
- Challenge your friends on leaderboard

Download now.",,
Kelvin's Saigon Cupcake Scooter Racing Adventure HD,com.HotelRomeoApps.KelvinHD,"He's back and he wants his cupcakes!  That loveable boy is bobbing and weaving through traffic avoiding danger to get those delicious treats.  Only this time - it's even more extreme.  The stakes are raised as more scooter--riders are coming at you faster than ever and from every direction.

How bad do you want those tasty little cakes covered in sweet creamy frosting?  We're about to find out

---------------- 
Here's how the game works: 

-  Gameplay is simple and becomes more challenging as you avoid other scooters.

- Tilt your device to the left or right to move your scooter left or right to oncoming traffic

- Collect cupcakes to unlock different scooters and racers to complete your mission.

- The longer you play, the faster the game moves. Each time you play Kelvin's Saigon Cupcake Adventure, it changes so you never play the same game twice 

- Gamecenter Leaderboards let you see how you score compared to other players by how long you're able to survive and collect cupcakes.

- Challenge your friends to beat your score! 
----------------",,
