Viber ist gut aber die sound ist sosolala,"[0.4, 0.4]","[0.0, 0.642, 0.358]",1
I loved it,"[0.7, 0.8]","[0.796, 0.204, 0.0]",3
Superb,"[1.0, 1.0]","[1.0, 0.0, 0.0]",3
Princess Bhavishta 💜💜💜💜💜💜💜💜💖💖💖💖💖,"[0.0, 0.0]","[0.0, 1.0, 0.0]",-1
Useful,"[0.3, 0.0]","[1.0, 0.0, 0.0]",2
Says it all really.,"[0.2, 0.2]","[0.0, 1.0, 0.0]",3
Voice quality clear better than FreedomPop \u0026amp; ringplus!! Good job Viber!,"[0.5854166666666667, 0.49444444444444446]","[0.537, 0.463, 0.0]",1
"I get msg in real time. Although the connections may vary during duration of your conversation, most of the time it was excellent.","[0.5666666666666667, 0.6]","[0.15, 0.85, 0.0]",1
,"[0.0, 0.0]","[0.0, 0.0, 0.0]",-1
It didnt send me the code,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
Perfect,"[1.0, 1.0]","[1.0, 0.0, 0.0]",2
Like it. But recent app upgrade doesn't allow me to use certain emoticons.,"[0.10714285714285714, 0.4107142857142857]","[0.283, 0.615, 0.102]",3
Good,"[0.7, 0.6000000000000001]","[1.0, 0.0, 0.0]",3
Julie\u0026amp;RAINA,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
Samantha sisira,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
Poooooor,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
Loved it viber,"[0.7, 0.8]","[0.661, 0.339, 0.0]",3
Messages always delayed..even calls is not working,"[0.0, 0.0]","[0.0, 1.0, 0.0]",3
Cal's are very clear,"[0.13000000000000003, 0.4983333333333333]","[0.491, 0.509, 0.0]",2
Tooo much adds,"[0.2, 0.2]","[0.0, 1.0, 0.0]",2
Torbaikk,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
Denuwansha,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
Good app,"[0.7, 0.6000000000000001]","[0.744, 0.256, 0.0]",3
Bestty,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
Viber is so good; I use it for almost every minute:),"[0.6, 0.8]","[0.294, 0.706, 0.0]",3
Very amazingly app,"[0.7800000000000001, 1.0]","[0.0, 1.0, 0.0]",3
The app is easy to use and good call sound quality.,"[0.5111111111111111, 0.6111111111111112]","[0.392, 0.608, 0.0]",3
Amazon Fire,"[0.0, 0.0]","[0.415, 0.0, 0.585]",2
No option to ignore calls.,"[0.0, 0.0]","[0.0, 0.39, 0.61]",2
Using your phone number instead of a username means you lose everything if you need to change your phone number.,"[0.0, 0.0]","[0.122, 0.751, 0.127]",1
i cant get the code,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
The app is good at texting but voice calls are terrible no matter the connection speed. Even with 40mb the voice is skipping and it sounds awful...,"[-0.43333333333333335, 0.8666666666666667]","[0.094, 0.696, 0.21]",2
Fantastic. ....,"[0.4, 0.9]","[0.783, 0.217, 0.0]",3
This is bad,"[-0.6999999999999998, 0.6666666666666666]","[0.0, 0.364, 0.636]",1
Brilliant.  Able to talk to my grandchildren  abroad,"[0.7, 0.8125]","[0.352, 0.648, 0.0]",2
pls add ofline option..,"[0.0, 0.0]","[0.302, 0.698, 0.0]",2
nice,"[0.6, 1.0]","[1.0, 0.0, 0.0]",3
"Brilliant, great for photos, good for people out of state.","[0.8000000000000002, 0.7833333333333333]","[0.607, 0.393, 0.0]",3
Sound is flooded,"[0.4, 0.4]","[0.0, 1.0, 0.0]",2
Works fine,"[0.4166666666666667, 0.5]","[0.643, 0.357, 0.0]",3
It's grate,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
Good,"[0.7, 0.6000000000000001]","[1.0, 0.0, 0.0]",3
Best of all,"[1.0, 0.3]","[0.677, 0.323, 0.0]",3
Keep it up,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
For voice,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
I like Viber,"[0.0, 0.0]","[0.714, 0.286, 0.0]",2
Pathetic app. WhatsApp is way too better than it,"[-0.25, 0.75]","[0.213, 0.515, 0.272]",2
Ramesh,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
The video call was really good. Voice clarity was simply super,"[0.5166666666666666, 0.6333333333333333]","[0.557, 0.443, 0.0]",3
"Viber is a an amazing app,but some time problem occurs,specially the voice breaks,but how ever as a whole viber is an interesting and easier app.I am using it since long and i really love it,and hope for more better results in future also.","[0.34375, 0.49062500000000003]","[0.361, 0.591, 0.048]",3
Great app,"[0.8, 0.75]","[0.804, 0.196, 0.0]",3
Clear voice/clear sound HD streaming..,"[0.25, 0.39166666666666666]","[0.394, 0.606, 0.0]",1
Vgighg,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
It's good but these days it's not working,"[0.7, 0.6000000000000001]","[0.218, 0.782, 0.0]",2
viber,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
Viber has free video call and new stickers and e.t.c,"[0.2681818181818182, 0.6272727272727273]","[0.268, 0.732, 0.0]",2
Best free phone....thanks a lot.,"[0.7, 0.55]","[0.789, 0.211, 0.0]",3
Brings the uworld and families  togearher so great full to Viber,"[0.575, 0.65]","[0.344, 0.656, 0.0]",3
Viber is so good,"[0.7, 0.6000000000000001]","[0.555, 0.445, 0.0]",3
Sending photos from gallery doesnt work on android 4.4,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
Kutty,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
Not bad!,"[0.4374999999999999, 0.6666666666666666]","[0.0, 0.209, 0.791]",1
Not bad,"[0.3499999999999999, 0.6666666666666666]","[0.0, 0.222, 0.778]",2
Good,"[0.7, 0.6000000000000001]","[1.0, 0.0, 0.0]",3
Excellent thanks for all,"[0.6, 0.6]","[0.767, 0.233, 0.0]",3
Good,"[0.7, 0.6000000000000001]","[1.0, 0.0, 0.0]",3
"Is just a chat software, you must have Internet, the recipient must have Internet... Again, just a simple chat.","[0.0, 0.35714285714285715]","[0.0, 1.0, 0.0]",1
Needed free video calling on my phone found it :). And most important easy to use.,"[0.44666666666666666, 0.8266666666666665]","[0.397, 0.603, 0.0]",1
I LOVE THIS APP BRINGS CLOSE TO ME MY FRIENDS RELATIVES AND COWORKERS. REALI AN APP GIVING ME EXCELLENT PERFORMENCS.,"[0.75, 0.8]","[0.472, 0.528, 0.0]",1
I want to use my other phone number please delete the early number,"[-0.012499999999999997, 0.3375]","[0.437, 0.563, 0.0]",1
Cool stickers,"[0.35, 0.65]","[0.697, 0.303, 0.0]",3
I like viber,"[0.0, 0.0]","[0.714, 0.286, 0.0]",2
"In my Redmi prime 2 phone, it is always asking me to call Viber out though I am able to call the same number from another mobile, please fix this","[0.25, 0.375]","[0.122, 0.878, 0.0]",1
Q,"[0.0, 0.0]","[0.0, 0.0, 0.0]",2
loved  it so much,"[0.44999999999999996, 0.5]","[0.565, 0.435, 0.0]",3
Gud,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
Good,"[0.7, 0.6000000000000001]","[1.0, 0.0, 0.0]",3
Love,"[0.5, 0.6]","[1.0, 0.0, 0.0]",4
BECAUSE WE SHARE EDUCATION AND MANY MANY THINGS BY THIS WAY !!!!!!!!!,"[0.75, 0.5]","[0.272, 0.728, 0.0]",1
Superb quality  it's good,"[0.85, 0.8]","[0.778, 0.222, 0.0]",3
Viber,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
Viber is an amazing app...we can chat with far friends,"[0.35000000000000003, 0.95]","[0.463, 0.537, 0.0]",3
Nice,"[0.6, 1.0]","[1.0, 0.0, 0.0]",2
I really loved this app. Because It's really help me to make a communication easily and so much fast.,"[0.3833333333333333, 0.6083333333333334]","[0.406, 0.594, 0.0]",4
Good app,"[0.7, 0.6000000000000001]","[0.744, 0.256, 0.0]",3
it is awesome,"[1.0, 1.0]","[0.672, 0.328, 0.0]",3
Connection problems happen sometime. There is also this bug that sometimes it rings on desktop and not on the phone!,"[0.0, 0.0]","[0.0, 0.864, 0.136]",1
Love it,"[0.5, 0.6]","[0.808, 0.192, 0.0]",2
Abdullah,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
Ok and it help my call every day in the philippines but mostly the signal is not good enough to the caller.,"[0.1625, 0.525]","[0.135, 0.743, 0.122]",1
very useful...  I m loving it.,"[0.495, 0.475]","[0.582, 0.418, 0.0]",1
Keep it up,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
i love,"[0.5, 0.6]","[1.0, 0.0, 0.0]",2
Not working good before version very good,"[0.8049999999999999, 0.6900000000000002]","[0.537, 0.463, 0.0]",3
But sometimes I have a full wlan signal and it stumbles.,"[0.35, 0.55]","[0.0, 1.0, 0.0]",1
Awesome,"[1.0, 1.0]","[1.0, 0.0, 0.0]",3
Tunisia for Messiah,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
Could someone help with what this stupid app is requiring? Why can't we call people in Africa for free as it said to be? When I try to call to Africa it uses ViberOut. SINCE it is supposed to be free why it requires us to pay? What is this? A Scam?,"[3.700743415417188e-17, 0.8666666666666667]","[0.145, 0.687, 0.168]",1
liked it,"[0.6, 0.8]","[0.737, 0.263, 0.0]",3
"Make problems with contacts,don't show contact name","[0.0, 0.0]","[0.0, 0.69, 0.31]",2
It is good but it has poor connection,"[0.14999999999999997, 0.6000000000000001]","[0.161, 0.496, 0.343]",2
You know I love this it's so yeah I don't know,"[0.5, 0.6]","[0.502, 0.498, 0.0]",3
"The app is great except for the option which allow users  to appear offline. I think we should be able to have a control over it. e.g when unchecking the option ""Online"", the user can be prompt for the amount of time to appear offline instead of waiting for 24 hours.","[0.65, 0.6875]","[0.111, 0.833, 0.056]",3
Simply awesome!,"[1.0, 1.0]","[0.815, 0.185, 0.0]",3
update of viber is cool,"[0.35, 0.65]","[0.365, 0.635, 0.0]",3
Good,"[0.7, 0.6000000000000001]","[1.0, 0.0, 0.0]",3
"Why cant i make account here , my app is already updated but it says get the latest version !! Now what to do","[0.78125, 0.9]","[0.0, 1.0, 0.0]",1
Decrease it's package size. 31mb is too much and uses much system resources fixing this will improve the app.,"[0.2, 0.2]","[0.139, 0.861, 0.0]",3
"Hello!I would like to ask you,why the Sausage Party stickers are not available in Romania also?...it would be cool","[0.07499999999999998, 0.525]","[0.328, 0.672, 0.0]",1
Awesome,"[1.0, 1.0]","[1.0, 0.0, 0.0]",3
"Don't deserve one star after 6 mon ths and 10€ credit spent that I am using it !  Did give it a try and even spend money...more than disappointed!!! Let's make it simple, nothing is working, text messages, calls...even when you are paying for the communication...Keep your money! will never complain again about Skype but the mediocrity become the norm...sad :-(","[-0.41500000000000004, 0.48142857142857143]","[0.053, 0.822, 0.125]",-1
Viber rocks 😊,"[0.0, 0.0]","[0.0, 1.0, 0.0]",-1
Very useful to me,"[0.39, 0.0]","[0.516, 0.484, 0.0]",1
Bad connection,"[-0.6999999999999998, 0.6666666666666666]","[0.0, 0.222, 0.778]",1
Nice app,"[0.6, 1.0]","[0.737, 0.263, 0.0]",2
Please fix the new update. Everytime I send msgs it seems to make this weird noice. And I dont get notifications or recieve msgs on time.,"[-0.18181818181818182, 0.7272727272727273]","[0.088, 0.84, 0.072]",2
I can talk to m,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
Viber the best,"[1.0, 0.3]","[0.677, 0.323, 0.0]",3
Good app,"[0.7, 0.6000000000000001]","[0.744, 0.256, 0.0]",3
Brilliant app,"[0.9, 1.0]","[0.792, 0.208, 0.0]",2
Hello,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
Cool,"[0.35, 0.65]","[1.0, 0.0, 0.0]",3
Very nice,"[0.78, 1.0]","[0.756, 0.244, 0.0]",3
This allowed me to call people and chat with family I really love this app!,"[0.625, 0.6]","[0.269, 0.731, 0.0]",4
"Good but privacy all gone using viber, video quality needs to be update.","[0.7, 0.6000000000000001]","[0.14, 0.86, 0.0]",1
Loved it,"[0.7, 0.8]","[0.796, 0.204, 0.0]",3
very useful app for everyday life.,"[0.095, 0.3]","[0.39, 0.61, 0.0]",2
........ amazing app!!!,"[1.0, 0.9]","[0.7, 0.3, 0.0]",2
for the latest version,"[0.5, 0.9]","[0.0, 1.0, 0.0]",2
bisratefrem,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
The connection was clear.,"[0.10000000000000002, 0.3833333333333333]","[0.464, 0.536, 0.0]",2
Wonderful!,"[1.0, 1.0]","[1.0, 0.0, 0.0]",3
Awesome,"[1.0, 1.0]","[1.0, 0.0, 0.0]",3
"But it has unstable connection or bitrate. No matter if on excellent mobile network signal or fast wifi, sound often distorts and video completely pixelates until call breaks. I wouldnt mind paying for good service because at this point it's not reliable.","[0.4800000000000001, 0.6]","[0.155, 0.703, 0.143]",1
I don't know why l cant download it. It's so annoying andi have to use an app called a apitoide to download this crap!! And it's the play store's fault!!I'm so angry😠😠😠,"[-0.9, 0.8500000000000001]","[0.067, 0.721, 0.212]",-1
,"[0.0, 0.0]","[0.0, 0.0, 0.0]",-1
It is OK but it notifies you for everything,"[0.5, 0.5]","[0.197, 0.803, 0.0]",3
Fantastic program,"[0.4, 0.9]","[0.783, 0.217, 0.0]",2
I repeat do not get this app it sucks like a dog on the carry,"[-0.3, 0.3]","[0.156, 0.688, 0.156]",1
It's not even going threw I tried to put my phone number in and says vaild number try again don't download it,"[0.0, 0.0]","[0.12, 0.88, 0.0]",1
"Quite easy to use,like it","[0.43333333333333335, 0.8333333333333334]","[0.444, 0.556, 0.0]",2
Very useful the  best app...,"[0.6950000000000001, 0.15]","[0.718, 0.282, 0.0]",3
There is a problem with sending messages to person who has two phone numbers in my contacts.. Somehow the app tooks one number as default and I can't send massage on the other number even when I manually choose it. It is always sent to the default number.. But it opens the chat with other number and it's empty.,"[-0.11666666666666665, 0.4166666666666667]","[0.066, 0.859, 0.076]",1
Love it,"[0.5, 0.6]","[0.808, 0.192, 0.0]",2
You better direct us to where to download the latest version so we could register. Too many protocols...,"[0.4, 0.575]","[0.146, 0.854, 0.0]",1
perfect but the code is not sent,"[1.0, 1.0]","[0.281, 0.719, 0.0]",3
Bad,"[-0.6999999999999998, 0.6666666666666666]","[0.0, 0.0, 1.0]",0
Hnn,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
Bad quality of calls !!,"[-1.0, 0.6666666666666666]","[0.0, 0.495, 0.505]",1
Stop sending notifications for my contacts when I joined. Could you please add more free stickers.,"[0.45, 0.65]","[0.293, 0.597, 0.109]",1
I like it...,"[0.0, 0.0]","[0.714, 0.286, 0.0]",2
Free free free,"[0.4000000000000001, 0.8000000000000002]","[1.0, 0.0, 0.0]",2
Nice,"[0.6, 1.0]","[1.0, 0.0, 0.0]",2
level up,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
There up block in the united arab emirates can you please deal with this issues cuz i would love to try your app,"[0.5, 0.6]","[0.308, 0.596, 0.096]",2
My husband works out of town and has poor phone reception but since he downloaded the Viber app we can talk and have video calls whenever we want. Thanks Viber!!!,"[-0.004687500000000011, 0.4]","[0.175, 0.766, 0.058]",1
Viber,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
I previously liked viber so much but now there's just too many advertisements popping up I can't even finish typing one sentence without getting interrupted.,"[0.43333333333333335, 0.5]","[0.221, 0.779, 0.0]",1
like it,"[0.0, 0.0]","[0.714, 0.286, 0.0]",2
At slow speed internet also viber works excellent.,"[0.35, 0.7]","[0.346, 0.654, 0.0]",3
Cannot be without it,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
"I have used viber for years..never had a gliche', but           last update has made it so i can recieve messages from 3 of my fans, but i can't reply back \u0026amp; it is since last update.they are in my contacts..what is wrong????","[-0.125, 0.25833333333333336]","[0.0, 1.0, 0.0]",2
why this say unfortunitly stop always plz fix it fast,"[0.2, 0.6]","[0.113, 0.696, 0.191]",1
"Always not responding and not working, useless.","[-0.5, 0.2]","[0.28, 0.72, 0.0]",1
i've been using viber for years now but recently it stopped ringing \u0026amp; whenever i try to make a call it says disconnected.,"[0.0, 0.25]","[0.0, 0.895, 0.105]",1
No free,"[-0.2, 0.8]","[0.6, 0.0, 0.4]",2
Great😀😀😀,"[0.0, 0.0]","[0.0, 1.0, 0.0]",-1
Easy to contact our love ones.,"[0.4666666666666667, 0.7166666666666667]","[0.64, 0.36, 0.0]",3
,"[0.0, 0.0]","[0.0, 0.0, 0.0]",-1
Love it,"[0.5, 0.6]","[0.808, 0.192, 0.0]",2
Great app for travelers.,"[0.8, 0.75]","[0.577, 0.423, 0.0]",3
Excellent rating,"[1.0, 1.0]","[0.787, 0.213, 0.0]",3
Vdo suddenly un clear,"[0.10000000000000002, 0.3833333333333333]","[0.464, 0.536, 0.0]",2
Awesome,"[1.0, 1.0]","[1.0, 0.0, 0.0]",3
Kahit mahina ang signal nakakapag viber parin.. for me this is The best!,"[1.0, 0.3]","[0.272, 0.728, 0.0]",1
Lose sight of text input when using phone in landscape so cannot see any typo errors.,"[0.0, 0.0]","[0.0, 0.733, 0.267]",1
Awrsome,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
"I like the new viber. Now it looks more polished. The message notification symbol is similar to what's app. Video calling is not good, because wen I turn on the camera loud speakers switches on and head phones do not work tried to change but didn't work. Anyways I love viber.","[0.14772727272727273, 0.5590909090909092]","[0.033, 0.849, 0.118]",2
I loved this app,"[0.7, 0.8]","[0.661, 0.339, 0.0]",3
Nice,"[0.6, 1.0]","[1.0, 0.0, 0.0]",2
The first,"[0.25, 0.3333333333333333]","[0.0, 1.0, 0.0]",2
Awesome,"[1.0, 1.0]","[1.0, 0.0, 0.0]",3
Viber Support didn't help me solve my issue instead they gave me a crap message this support is for Viber activating issues only I mean where do I go for Viber issues then there's no alternative for sending email,"[-0.37083333333333335, 0.8291666666666666]","[0.123, 0.681, 0.196]",1
Not bad,"[0.3499999999999999, 0.6666666666666666]","[0.0, 0.222, 0.778]",2
so helpful apps,"[0.0, 0.0]","[0.607, 0.393, 0.0]",2
,"[0.0, 0.0]","[0.0, 0.0, 0.0]",-1
Good,"[0.7, 0.6000000000000001]","[1.0, 0.0, 0.0]",3
Good to use for communication even outside the country. .,"[0.35, 0.32500000000000007]","[0.266, 0.734, 0.0]",3
Service,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
I,"[0.0, 0.0]","[0.0, 0.0, 0.0]",2
Thank you for all the service you provided me for the past many years!,"[0.1875, 0.375]","[0.177, 0.823, 0.0]",3
It's easy to use.....,"[0.43333333333333335, 0.8333333333333334]","[0.492, 0.508, 0.0]",3
well,"[0.0, 0.0]","[1.0, 0.0, 0.0]",3
Used to be good,"[0.7, 0.6000000000000001]","[0.492, 0.508, 0.0]",3
👍,"[0.0, 0.0]","[0.0, 1.0, 0.0]",-1
I just downlaod viber and now i am making an account but its replying no internet contection but i my data contect is on. Why it is showing this problem and how can i make an account????,"[0.0, 0.0]","[0.0, 0.796, 0.204]",1
